51.846,150.245
51.584,150.113
51.327,149.974
51.071,149.833
50.822,149.678
50.579,149.515
50.324,149.37
50.074,149.219
49.831,149.055
49.59,148.888
49.352,148.719
49.115,148.546
48.876,148.377
48.663,148.175
48.448,147.975
48.201,147.82
47.965,147.646
47.77,147.427
47.564,147.218
47.322,147.054
47.093,146.871
46.889,146.66
46.683,146.452
46.47,146.251
46.263,146.043
46.064,145.828
45.868,145.61
45.677,145.388
45.488,145.164
45.305,144.934
45.125,144.704
44.95,144.467
44.779,144.229
44.612,143.988
44.453,143.742
44.294,143.495
44.135,143.249
43.982,142.998
43.831,142.747
43.689,142.49
43.546,142.233
43.394,141.983
43.249,141.728
43.105,141.472
42.959,141.218
42.813,140.963
42.665,140.71
42.514,140.458
42.371,140.202
42.225,139.947
42.062,139.704
41.897,139.462
41.733,139.218
41.569,138.975
41.404,138.733
41.243,138.487
41.068,138.252
40.891,138.019
40.715,137.783
40.539,137.549
40.362,137.316
40.189,137.079
40.007,136.849
39.809,136.632
39.63,136.401
39.438,136.179
39.236,135.966
39.039,135.749
38.84,135.534
38.641,135.319
38.435,135.11
38.224,134.908
38.013,134.703
37.8,134.502
37.583,134.306
37.364,134.111
37.141,133.921
36.916,133.732
36.688,133.55
36.456,133.371
36.222,133.195
35.984,133.024
35.744,132.856
35.5,132.693
35.254,132.535
35.003,132.384
34.75,132.236
34.494,132.094
34.237,131.954
33.978,131.818
33.714,131.692
33.447,131.571
33.18,131.452
32.91,131.339
32.639,131.23
32.365,131.128
32.09,131.027
31.812,130.934
31.534,130.843
31.255,130.755
30.974,130.673
30.691,130.599
30.408,130.524
30.125,130.453
29.84,130.384
29.555,130.318
29.27,130.254
28.984,130.192
28.698,130.133
28.411,130.075
28.124,130.018
27.838,129.957
27.55,129.907
27.262,129.856
26.974,129.806
26.686,129.755
26.397,129.706
26.109,129.657
25.821,129.608
25.532,129.558
25.244,129.507
24.956,129.457
24.668,129.407
24.38,129.356
24.092,129.304
23.804,129.253
23.516,129.202
23.228,129.15
22.94,129.099
22.653,129.042
22.365,128.995
22.075,128.952
21.787,128.903
21.498,128.856
21.21,128.808
20.921,128.758
20.633,128.711
20.344,128.663
20.056,128.614
19.767,128.566
19.479,128.516
19.191,128.466
18.903,128.416
18.615,128.365
18.327,128.313
18.039,128.263
17.751,128.209
17.464,128.154
17.177,128.096
16.892,128.03
16.605,127.973
16.319,127.912
16.034,127.847
15.75,127.776
15.466,127.705
15.185,127.626
14.904,127.546
14.623,127.461
14.344,127.374
14.067,127.281
13.791,127.184
13.517,127.08
13.247,126.968
12.977,126.853
12.71,126.734
12.446,126.608
12.184,126.477
11.93,126.331
11.674,126.189
11.419,126.047
11.168,125.897
10.923,125.735
10.681,125.571
10.444,125.398
10.211,125.221
9.989,125.03
9.766,124.839
9.549,124.643
9.339,124.438
9.14,124.223
8.947,124.002
8.767,123.772
8.594,123.534
8.434,123.289
8.287,123.035
8.147,122.776
8.023,122.511
7.907,122.241
7.808,121.964
7.716,121.686
7.645,121.401
7.581,121.114
7.528,120.825
7.485,120.535
7.461,120.242
7.445,119.948
7.444,119.656
7.449,119.362
7.464,119.068
7.483,118.775
7.518,118.483
7.553,118.192
7.597,117.901
7.642,117.611
7.686,117.32
7.736,117.031
7.786,116.742
7.834,116.452
7.881,116.162
7.925,115.872
7.974,115.583
8.022,115.292
8.067,115.002
8.112,114.711
8.157,114.422
8.202,114.132
8.247,113.841
8.288,113.551
8.339,113.261
8.388,112.971
8.433,112.681
8.475,112.39
8.524,112.101
8.57,111.811
8.616,111.52
8.661,111.231
8.706,110.94
8.751,110.65
8.797,110.36
8.839,110.069
8.88,109.779
8.93,109.488
8.977,109.199
9.022,108.909
9.066,108.618
9.111,108.328
9.156,108.038
9.202,107.748
9.247,107.458
9.292,107.167
9.337,106.877
9.385,106.587
9.429,106.297
9.465,106.005
9.5,105.714
9.558,105.426
9.613,105.138
9.657,104.847
9.703,104.557
9.749,104.266
9.795,103.977
9.842,103.687
9.889,103.397
9.936,103.107
9.983,102.817
10.03,102.527
10.078,102.237
10.125,101.948
10.173,101.657
10.22,101.368
10.268,101.078
10.316,100.788
10.365,100.499
10.414,100.209
10.462,99.919
10.513,99.63
10.557,99.34
10.6,99.049
10.654,98.76
10.707,98.471
10.757,98.182
10.807,97.893
10.856,97.603
10.905,97.313
10.954,97.024
11.003,96.734
11.053,96.445
11.102,96.155
11.152,95.866
11.2,95.576
11.245,95.286
11.294,94.997
11.348,94.708
11.399,94.418
11.449,94.129
11.498,93.84
11.548,93.55
11.598,93.26
11.648,92.971
11.697,92.682
11.739,92.39
11.789,92.101
11.846,91.813
11.898,91.524
11.946,91.235
11.985,90.943
12.022,90.652
12.066,90.362
12.119,90.073
12.178,89.785
12.232,89.497
12.279,89.206
12.336,88.918
12.388,88.629
12.437,88.34
12.487,88.05
12.535,87.76
12.584,87.471
12.633,87.182
12.682,86.891
12.731,86.602
12.78,86.313
12.829,86.023
12.877,85.733
12.926,85.444
12.974,85.154
13.022,84.864
13.07,84.574
13.118,84.285
13.166,83.994
13.214,83.705
13.262,83.415
13.309,83.125
13.357,82.835
13.404,82.546
13.451,82.255
13.497,81.966
13.538,81.675
13.581,81.384
13.63,81.095
13.683,80.806
13.731,80.516
13.777,80.226
13.824,79.936
13.87,79.646
13.916,79.356
13.962,79.065
14.008,78.775
14.053,78.486
14.099,78.195
14.145,77.905
14.191,77.615
14.236,77.325
14.282,77.035
14.325,76.744
14.361,76.453
14.41,76.163
14.46,75.874
14.505,75.584
14.55,75.293
14.595,75.003
14.633,74.711
14.672,74.421
14.725,74.132
14.77,73.841
14.813,73.551
14.856,73.26
14.9,72.97
14.944,72.679
14.983,72.389
15.032,72.098
15.081,71.809
15.127,71.519
15.172,71.229
15.217,70.939
15.262,70.649
15.307,70.358
15.353,70.068
15.398,69.778
15.443,69.488
15.488,69.198
15.532,68.907
15.577,68.617
15.622,68.326
15.667,68.036
15.711,67.745
15.756,67.456
15.801,67.166
15.846,66.875
15.89,66.585
15.935,66.294
15.98,66.004
16.027,65.715
16.059,65.423
16.093,65.131
16.158,64.844
16.205,64.554
16.252,64.265
16.297,63.974
16.343,63.684
16.388,63.393
16.431,63.103
16.469,62.812
16.514,62.522
16.567,62.233
16.615,61.943
16.662,61.653
16.703,61.363
16.74,61.071
16.782,60.78
16.838,60.492
16.888,60.202
16.936,59.913
16.981,59.622
17.017,59.331
17.063,59.041
17.115,58.752
17.164,58.463
17.208,58.172
17.254,57.882
17.304,57.593
17.354,57.303
17.402,57.013
17.45,56.724
17.498,56.434
17.546,56.144
17.596,55.854
17.647,55.565
17.698,55.277
17.752,54.987
17.806,54.698
17.862,54.41
17.919,54.122
17.977,53.834
18.036,53.546
18.098,53.259
18.16,52.973
18.223,52.686
18.288,52.399
18.353,52.113
18.419,51.826
18.487,51.541
18.557,51.256
18.629,50.971
18.703,50.687
18.78,50.404
18.858,50.12
18.939,49.838
19.023,49.557
19.11,49.276
19.2,48.996
19.296,48.72
19.395,48.443
19.5,48.169
19.61,47.897
19.73,47.628
19.858,47.364
19.993,47.103
20.139,46.85
20.293,46.599
20.46,46.359
20.636,46.123
20.825,45.9
21.02,45.681
21.229,45.476
21.444,45.276
21.671,45.09
21.903,44.911
22.142,44.743
22.386,44.58
22.636,44.428
22.888,44.28
23.148,44.143
23.41,44.014
23.673,43.885
23.937,43.758
24.212,43.661
24.493,43.576
24.773,43.493
25.055,43.413
25.344,43.369
25.633,43.323
25.923,43.286
26.213,43.253
26.505,43.226
26.797,43.208
27.089,43.198
27.381,43.191
27.674,43.189
27.966,43.19
28.259,43.195
28.551,43.203
28.843,43.215
29.135,43.23
29.427,43.246
29.719,43.265
30.011,43.286
30.302,43.309
30.594,43.333
30.885,43.359
31.177,43.386
31.467,43.416
31.759,43.444
32.05,43.472
32.34,43.504
32.631,43.54
32.92,43.58
33.211,43.613
33.501,43.649
33.791,43.689
34.08,43.732
34.37,43.772
34.66,43.813
34.949,43.855
35.238,43.899
35.527,43.944
35.817,43.987
36.105,44.036
36.393,44.087
36.683,44.126
36.972,44.169
37.261,44.214
37.55,44.259
37.839,44.304
38.128,44.349
38.417,44.396
38.706,44.441
38.995,44.489
39.283,44.538
39.572,44.584
39.861,44.628
40.15,44.675
40.438,44.722
40.727,44.769
41.015,44.821
41.303,44.87
41.593,44.912
41.881,44.959
42.17,45.007
42.459,45.054
42.747,45.102
43.036,45.15
43.324,45.197
43.612,45.249
43.9,45.3
44.189,45.348
44.478,45.39
44.767,45.435
45.056,45.481
45.344,45.529
45.63,45.592
45.92,45.635
46.209,45.675
46.499,45.719
46.787,45.77
47.073,45.827
47.363,45.868
47.653,45.909
47.941,45.956
48.23,46.001
48.515,46.069
48.803,46.116
49.093,46.157
49.383,46.197
49.672,46.242
49.961,46.289
50.249,46.337
50.538,46.385
50.826,46.434
51.115,46.481
51.403,46.529
51.692,46.576
51.98,46.624
52.269,46.671
52.558,46.718
52.845,46.774
53.132,46.827
53.422,46.87
53.71,46.919
53.999,46.968
54.288,47.013
54.577,47.057
54.865,47.104
55.154,47.151
55.443,47.2
55.731,47.249
56.019,47.302
56.307,47.348
56.596,47.395
56.885,47.44
57.174,47.484
57.463,47.531
57.752,47.576
58.041,47.619
58.331,47.661
58.621,47.701
58.911,47.737
59.201,47.77
59.492,47.801
59.783,47.83
60.075,47.853
60.366,47.878
60.658,47.892
60.951,47.905
61.243,47.91
61.535,47.911
61.828,47.905
62.12,47.893
62.412,47.879
62.704,47.859
62.995,47.832
63.286,47.801
63.576,47.763
63.865,47.72
64.154,47.671
64.441,47.617
64.726,47.551
65.013,47.491
65.297,47.423
65.58,47.349
65.861,47.266
66.139,47.176
66.416,47.082
66.691,46.981
66.964,46.876
67.233,46.762
67.497,46.635
67.766,46.518
68.031,46.395
68.288,46.255
68.542,46.109
68.793,45.958
69.041,45.802
69.284,45.638
69.525,45.471
69.759,45.296
69.981,45.105
70.203,44.913
70.436,44.736
70.651,44.537
70.864,44.335
71.061,44.118
71.25,43.893
71.452,43.682
71.645,43.461
71.819,43.225
71.989,42.985
72.159,42.746
72.321,42.503
72.472,42.25
72.619,41.997
72.757,41.737
72.888,41.475
73.015,41.21
73.134,40.942
73.249,40.671
73.355,40.398
73.457,40.123
73.554,39.845
73.647,39.567
73.734,39.287
73.818,39.006
73.895,38.722
73.969,38.438
74.04,38.153
74.107,37.866
74.17,37.58
74.229,37.293
74.28,37.003
74.338,36.715
74.394,36.426
74.447,36.138
74.497,35.849
74.542,35.559
74.592,35.269
74.642,34.979
74.688,34.69
74.733,34.399
74.778,34.109
74.82,33.818
74.86,33.527
74.906,33.237
74.946,32.946
74.992,32.656
75.037,32.366
75.08,32.076
75.122,31.784
75.164,31.494
75.205,31.203
75.247,30.913
75.289,30.622
75.331,30.331
75.373,30.04
75.416,29.75
75.458,29.459
75.502,29.169
75.545,28.878
75.59,28.588
75.634,28.297
75.678,28.007
75.723,27.716
75.768,27.426
75.812,27.136
75.857,26.846
75.903,26.556
75.947,26.265
75.989,25.975
76.037,25.685
76.082,25.394
76.127,25.105
76.172,24.814
76.216,24.524
76.26,24.234
76.304,23.943
76.348,23.653
76.391,23.362
76.432,23.072
76.478,22.781
76.524,22.491
76.566,22.2
76.61,21.91
76.654,21.62
76.698,21.329
76.743,21.039
76.787,20.748
76.833,20.458
76.879,20.168
76.925,19.878
76.973,19.589
77.021,19.299
77.071,19.009
77.122,18.72
77.176,18.431
77.231,18.143
77.289,17.855
77.35,17.568
77.408,17.28
77.465,16.992
77.542,16.708
77.619,16.425
77.698,16.142
77.78,15.86
77.864,15.578
77.96,15.301
78.07,15.029
78.183,14.758
78.309,14.493
78.44,14.23
78.585,13.976
78.737,13.724
78.902,13.482
79.078,13.247
79.26,13.017
79.455,12.799
79.655,12.584
79.862,12.377
80.082,12.182
80.313,12.003
80.547,11.826
80.787,11.659
81.033,11.5
81.278,11.338
81.526,11.183
81.787,11.052
82.048,10.918
82.31,10.788
82.574,10.662
82.841,10.542
83.11,10.426
83.381,10.316
83.653,10.208
83.928,10.108
84.203,10.008
84.477,9.904
84.756,9.816
85.041,9.752
85.324,9.674
85.609,9.61
85.895,9.548
86.182,9.49
86.469,9.436
86.757,9.387
87.046,9.341
87.336,9.302
87.627,9.266
87.917,9.235
88.209,9.209
88.5,9.186
88.792,9.168
89.084,9.152
89.376,9.14
89.669,9.131
89.961,9.125
90.254,9.121
90.546,9.121
90.838,9.122
91.131,9.129
91.423,9.137
91.716,9.147
92.008,9.16
92.3,9.175
92.592,9.193
92.884,9.213
93.175,9.233
93.467,9.255
93.758,9.28
94.049,9.309
94.34,9.337
94.631,9.37
94.921,9.406
95.211,9.446
95.502,9.479
95.792,9.514
96.082,9.55
96.372,9.591
96.662,9.633
96.951,9.673
97.241,9.715
97.53,9.757
97.819,9.8
98.109,9.842
98.398,9.884
98.688,9.927
98.977,9.972
99.265,10.021
99.555,10.06
99.845,10.1
100.134,10.144
100.423,10.188
100.712,10.232
101.001,10.276
101.29,10.321
101.579,10.365
101.869,10.409
102.158,10.453
102.446,10.5
102.735,10.548
103.022,10.603
103.312,10.644
103.602,10.682
103.891,10.726
104.178,10.784
104.467,10.826
104.757,10.866
105.046,10.912
105.335,10.959
105.621,11.016
105.911,11.058
106.201,11.099
106.488,11.151
106.776,11.206
107.063,11.259
107.353,11.302
107.643,11.336
107.932,11.384
108.22,11.432
108.509,11.481
108.797,11.529
109.086,11.577
109.374,11.625
109.663,11.674
109.951,11.722
110.24,11.77
110.528,11.819
110.817,11.866
111.103,11.924
111.392,11.973
111.681,12.014
111.97,12.064
112.258,12.112
112.546,12.162
112.835,12.21
113.123,12.259
113.412,12.307
113.697,12.372
113.984,12.428
114.274,12.464
114.564,12.508
114.852,12.557
115.14,12.607
115.428,12.656
115.717,12.706
116.005,12.756
116.293,12.805
116.58,12.862
116.865,12.927
117.154,12.975
117.443,13.017
117.733,13.058
118.022,13.105
118.307,13.167
118.596,13.215
118.884,13.266
119.172,13.315
119.462,13.358
119.75,13.407
120.037,13.466
120.324,13.521
120.613,13.565
120.901,13.615
121.188,13.672
121.477,13.718
121.764,13.776
122.05,13.834
122.338,13.886
122.626,13.936
122.914,13.988
123.2,14.052
123.485,14.117
123.772,14.174
124.058,14.237
124.342,14.305
124.626,14.375
124.909,14.449
125.191,14.526
125.473,14.606
125.753,14.688
126.032,14.777
126.308,14.875
126.584,14.972
126.861,15.066
127.138,15.159
127.412,15.262
127.682,15.375
127.95,15.493
128.209,15.63
128.459,15.781
128.723,15.909
128.974,16.059
129.213,16.228
129.454,16.395
129.685,16.575
129.895,16.78
130.115,16.973
130.333,17.169
130.539,17.377
130.724,17.605
130.908,17.834
131.084,18.068
131.252,18.308
131.407,18.557
131.557,18.809
131.694,19.068
131.824,19.332
131.94,19.601
132.048,19.874
132.142,20.153
132.228,20.433
132.298,20.718
132.36,21.006
132.405,21.295
132.44,21.587
132.457,21.881
132.47,22.174
132.463,22.468
132.454,22.762
132.43,23.054
132.399,23.347
132.359,23.637
132.317,23.928
132.274,24.218
132.223,24.507
132.175,24.798
132.123,25.087
132.071,25.375
132.021,25.665
131.971,25.954
131.926,26.245
131.88,26.534
131.826,26.823
131.774,27.113
131.725,27.402
131.675,27.691
131.626,27.981
131.578,28.271
131.531,28.561
131.483,28.85
131.436,29.141
131.39,29.43
131.345,29.72
131.3,30.011
131.255,30.301
131.211,30.592
131.167,30.882
131.124,31.173
131.08,31.463
131.038,31.754
131.001,32.045
130.96,32.336
130.916,32.626
130.876,32.917
130.836,33.208
130.797,33.499
130.759,33.791
130.723,34.082
130.69,34.374
130.648,34.665
130.607,34.955
130.567,35.247
130.528,35.537
130.488,35.829
130.447,36.119
130.406,36.41
130.366,36.701
130.33,36.993
130.295,37.284
130.249,37.574
130.201,37.865
130.16,38.155
130.117,38.446
130.083,38.737
130.044,39.028
129.995,39.318
129.951,39.609
129.908,39.899
129.865,40.19
129.823,40.48
129.783,40.772
129.742,41.062
129.704,41.353
129.661,41.644
129.608,41.932
129.569,42.224
129.527,42.515
129.479,42.805
129.431,43.094
129.386,43.385
129.341,43.675
129.295,43.964
129.252,44.255
129.209,44.545
129.159,44.836
129.11,45.125
129.074,45.416
129.034,45.707
128.977,45.995
128.925,46.284
128.886,46.576
128.842,46.866
128.789,47.154
128.74,47.445
128.693,47.734
128.645,48.024
128.598,48.314
128.55,48.604
128.502,48.893
128.454,49.184
128.406,49.473
128.358,49.762
128.309,50.053
128.269,50.343
128.217,50.632
128.162,50.92
128.113,51.211
128.065,51.5
128.016,51.79
127.967,52.08
127.918,52.369
127.869,52.659
127.821,52.948
127.773,53.238
127.725,53.528
127.677,53.817
127.631,54.108
127.583,54.398
127.534,54.687
127.485,54.977
127.439,55.267
127.402,55.559
127.352,55.848
127.299,56.136
127.25,56.426
127.203,56.716
127.156,57.006
127.109,57.295
127.062,57.586
127.014,57.876
126.967,58.165
126.933,58.457
126.889,58.748
126.831,59.036
126.781,59.325
126.733,59.615
126.686,59.904
126.639,60.195
126.592,60.484
126.545,60.774
126.498,61.064
126.45,61.354
126.405,61.645
126.371,61.936
126.317,62.224
126.263,62.514
126.214,62.803
126.167,63.093
126.121,63.383
126.072,63.673
